Ano Fato;Município;Desc Longa Subclasse Nat Principal;Tentado/Consumado Nat Principal;Bairro;Logradouro Ocorrência - Tipo;Logradouro Ocorrência;Qtde Ocorrências;MesOcorrencia;DiaOcorrencia;TurnoOcorrencia
2019;BELO HORIZONTE;FURTO;CONSUMADO;ANTONIO RIBEIRO DE ABREU;AVENIDA;ANTONIO RIBEIRO DE ABREU;1;2;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;BEIJA-FLOR;RUA;AMARAL;1;2;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;BEIJA-FLOR;RUA;MOREIRAS;1;3;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;BEIRA-LINHA;RUA;AROEIRA DO SERTAO;1;8;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;BEIRA-LINHA;RUA;DOM SILVERIO GOMES PIMENTA;2;9;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;BEIRA-LINHA;RUA;JORNALISTA ABRAHAO SADI;1;6;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;BEIRA-LINHA;RUA;JORNALISTA MILTON CURY;1;3;7;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;BEIRA-LINHA;RUA;MARILANDIA;1;4;7;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;BEIRA-LINHA;RUA;PADRE ARGEMIRO MOREIRA;9;6;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;BEIRA-LINHA;RUA;TALES;1;7;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;BELA VITORIA;RUA;PROFESSOR WLADIMIR GOMES;2;8;6;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;BELMONTE;RUA;ANIS;1;7;6;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;BELMONTE;RUA;ANTONIO RIBEIRO DE ABREU;1;8;1;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;BELMONTE;RUA;DOM AQUINO;1;3;3;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;BELMONTE;RUA;DOM CABRAL;1;4;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;BELMONTE;RUA;DOM HELDER CAMARA;1;8;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;BELMONTE;RUA;DOMINGOS RODRIGUES COSTA;1;5;5;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;BELMONTE;RUA;DOM SILVERIO GOMES PIMENTA;2;9;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;BELMONTE;RUA;JORNALISTA ABRAHAO SADI;5;2;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;BELMONTE;RUA;JOSE DIAS FERREIRA;1;8;4;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;BELMONTE;RUA;JOSE DOS REIS PEREIRA;2;1;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;BELMONTE;RUA;NOSSA SENHORA DO AMPARO;1;9;4;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;BELMONTE;RUA;TALES;1;4;5;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;AVENIDA;BERNARDO DE VASCONCELOS;23;4;1;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;AVENIDA;CLARA NUNES;1;6;7;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;AVENIDA;PRESIDENTE ANTONIO CARLOS;87;3;7;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;PRACA;RINCAO;1;2;4;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RODOVIA;ANEL RODOVIARIO;3;8;4;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;ADRIANO MODESTO;2;8;4;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;ALMENARA;1;3;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;APORE;1;9;5;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;BAVIERA;1;6;6;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;BORBOREMA;3;1;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;CONDE SANTA MARINHA;7;7;5;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;CONEGO SANTANA;2;7;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;CORONEL FIGUEIREDO;4;5;3;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;DELFINOPOLIS;1;7;6;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;DOM BRAZ BALTAZAR;1;6;7;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;DOUTOR ANTONIO MOURAO GUIMARAES;6;1;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;FREI GERONIMO;3;9;7;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;GENOVA;1;9;3;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;GOMES FREIRE;1;4;7;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;GONCALVES LEDO;2;6;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;GURUPA;3;4;7;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;INDIANOPOLIS;3;5;6;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;INDUSTRIAL;3;7;7;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;IRIBA;3;1;5;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;ITAPETINGA;28;6;1;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;JACINTO VIEIRA;3;4;6;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;JAVARI;1;9;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;JOAO DE DEUS MATOS;1;8;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;JOSE OURIVIO;1;8;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;MARECHAL TEIXEIRA LOTT;1;3;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;MARIETA MACHADO;2;9;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;MONLEVADE;1;7;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;NOSSA SENHORA DA CONCEICAO;8;7;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;NOSSA SENHORA DA PAZ;4;5;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;NOSSA SENHORA DO BRASIL;7;7;1;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;OLAVO ANDRADE;2;6;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;OPERARIOS;2;7;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;PEDRO MOURA;2;4;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;PRESIDENTE ANTONIO CARLOS;1;1;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;PRIMEIRO DE MAIO;6;1;7;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;ROCHA LAGOA;6;1;5;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;SAO LEOPOLDO;1;6;6;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;SEVILHA;1;4;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;SIMAO TANN;12;3;5;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;SOUZA CALDAS;1;3;6;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;TAQUARI;2;8;5;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;TAVARES DE MELO;3;5;4;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;TEIXEIRA VASCONCELOS;2;5;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;TERESOPOLIS;1;8;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CACHOEIRINHA;RUA;VITOR PURRI;3;9;1;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CAPITAO EDUARDO;RUA;PADRE ARGEMIRO MOREIRA;2;7;4;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CAPITAO EDUARDO;RUA;SERRA DOS ORGAOS;2;6;5;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;AVENIDA;ALBERTO CINTRA;4;5;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;AVENIDA;CRISTIANO MACHADO;41;6;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;AVENIDA;JOSE CANDIDO DA SILVEIRA;9;4;4;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;PRACA;MANOEL BANDEIRA;1;5;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;AFONSO PENA JUNIOR;8;8;4;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;AMEDEE PERET;5;3;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;CARDEAL STEPINAC;4;7;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;CARVALHAIS DE PAIVA;1;9;5;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;CLOVIS MAGALHAES PINTO;2;7;7;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;CONCEICAO MACEDO NOVAIS;2;3;6;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;CORONEL PEDRO PAULO PENIDO;27;6;6;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;DEPUTADO BERNARDINO DE SENA FIGUEIREDO;7;4;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;DOUTOR JARBAS VIDAL GOMES;6;7;5;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;DOUTOR JOSE SILVA MARTINS;2;7;1;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;DOUTOR JULIO OTAVIANO FERREIRA;19;2;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;DOUTOR PLINIO MORAES;6;4;6;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;FRANCISCO PAULA CASTRO;4;5;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;GONCALO COELHO;3;5;6;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;INSPETOR NILO SEABRA;1;2;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;IRMAOS KENNEDY;2;9;5;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;JOAO ARANTES;5;1;6;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;JULIO PEREIRA DA SILVA;6;3;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;LUTHER KING;3;2;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;MAURA;1;8;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;MILTON VIEIRA PINTO;1;2;6;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;NELSON SOARES DE FARIA;3;2;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;PAULO NUNES VIEIRA;1;8;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;PROFESSOR COSTA CHIAB;1;5;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;PROFESSOR LINCOLN CONTINENTINO;2;8;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;PROFESSOR PIMENTA DA VEIGA;8;2;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CIDADE NOVA;RUA;TABELIAO FERREIRA DE CARVALHO;11;2;6;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;AVENIDA;CRISTIANO MACHADO;11;1;5;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;CRUZAMENTO;ITU;1;3;4;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;BEBERIBE;1;5;1;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;CAIRU;2;8;4;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;GUANABARA;6;2;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;IBITINGA;2;6;4;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;IGUASSU;2;7;4;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;ITAMARACA;21;4;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;ITAPAGIPE;2;5;7;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;ITAPEVA;7;3;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;ITARARE;2;8;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;JACUI;9;5;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;JACUIPE;5;4;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;JAGUARIBE;2;6;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;JATAI;1;2;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;JAVARI;1;2;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;JEQUIA;2;7;6;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;JEQUIRICA;2;2;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;JUNDIAI;4;9;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;JUPARANA;3;5;1;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;OPERARIO JOSE AZEVEDO FILHO;1;5;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;PAJEU;2;2;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;PANEMA;1;6;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;PIRAI;2;2;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;PITANGUI;2;9;5;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;PURUS;5;9;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;TAMBORIL;3;9;4;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;TAPIRA;2;2;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;TAQUARI;1;7;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONCORDIA;RUA;URANDI;3;4;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONJUNTO CAPITAO EDUARDO;RUA;ANGELA BENAREGES;1;7;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONJUNTO PAULO VI;RUA;DAS ALMAS;4;2;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONJUNTO PAULO VI;RUA;H;1;5;6;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;CONJUNTO PAULO VI;RUA;NEBLINA;1;4;1;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;DA GRACA;RUA;JACUI;2;5;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM JOAQUIM;AVENIDA;DOIS MIL TREZENTOS E TRINTA E DOIS;125;8;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM JOAQUIM;AVENIDA;JOAQUIM JOSE DINIZ;3;2;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM JOAQUIM;RUA;ANTONIO BRASILIANO COSTA;1;2;5;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM JOAQUIM;RUA;ANTONIO CHRISTIANO;2;3;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM JOAQUIM;RUA;APRIGIO RIBEIRO DE OLIVEIRA;2;9;1;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM JOAQUIM;RUA;ARTUR DE SA;2;5;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM JOAQUIM;RUA;DOIS MIL TREZENTOS E TRINTA E DOIS;1;6;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM JOAQUIM;RUA;ELIAS SALOME;1;9;1;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM JOAQUIM;RUA;FRANCISCO RODRIGUES MIRANDA;2;1;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM JOAQUIM;RUA;LAURO GOMES VIDAL;2;9;4;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM JOAQUIM;RUA;MAIRA;1;9;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM JOAQUIM;RUA;MARIA FERREIRA DA SILVA;2;1;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM JOAQUIM;RUA;NAIR;2;1;6;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM JOAQUIM;RUA;QUELUZITA;2;4;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM SILVERIO;RODOVIA;ANEL RODOVIARIO;4;8;6;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM SILVERIO;RUA;AMARAJI;6;9;6;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM SILVERIO;RUA;BATALHA DOS PALMARES;1;1;3;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM SILVERIO;RUA;CASTANHAL;1;7;3;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM SILVERIO;RUA;DJALMA CASSIMIRO DE ARAUJO;3;2;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM SILVERIO;RUA;EMPRESARIO WALDIR TEIXEIRA;2;2;6;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM SILVERIO;RUA;FUED MANSUR KLURI;2;3;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM SILVERIO;RUA;GUARABIRA;1;6;5;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM SILVERIO;RUA;ILHA DE MALTA;1;8;7;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM SILVERIO;RUA;JOAO BATISTA TEIXEIRA;2;4;7;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM SILVERIO;RUA;JOSE CONSTANTINO DOS SANTOS;2;2;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM SILVERIO;RUA;LOURENCO VOLPINI;3;4;4;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM SILVERIO;RUA;MARFISA SOUZA RAPOSO;1;3;6;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM SILVERIO;RUA;PAULA BROCHADO FRANCA;1;7;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM SILVERIO;RUA;PEDRA NEGRA;1;1;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM SILVERIO;RUA;PLINIO TEIXEIRA;1;4;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;DOM SILVERIO;RUA;SOCRATES;2;8;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;EYMARD;RODOVIA;ANEL RODOVIARIO;2;5;5;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;EYMARD;RUA;CARMELITA TOLEDO;1;5;1;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;EYMARD;RUA;EXPEDICIONARIO HELIO PEREIRA;1;9;7;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;EYMARD;RUA;EXPEDICIONARIO INOCENCIO ROSA;1;6;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;EYMARD;RUA;FERREIRA DOS SANTOS;1;8;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;EYMARD;RUA;IMPERIO;1;2;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;EYMARD;RUA;JANETE HELENA;5;4;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;EYMARD;RUA;JORNALISTA OSVALDINA NOBRE;3;1;7;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;EYMARD;RUA;LIDIA;2;5;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;EYMARD;RUA;MARIA AUXILIADORA;4;9;4;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;EYMARD;RUA;MARIAS;1;2;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;EYMARD;RUA;REGINA;1;2;1;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;FERNAO DIAS;AVENIDA;JOAQUIM JOSE DINIZ;1;5;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;FERNAO DIAS;RUA;AIURUOCA;1;3;5;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;FERNAO DIAS;RUA;AMAROS;2;7;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;FERNAO DIAS;RUA;DEMOCRATA;1;7;5;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;FERNAO DIAS;RUA;DORESOPOLIS;2;6;1;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;FERNAO DIAS;RUA;JORNALISTA LENA SANTOS;3;4;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;FERNAO DIAS;RUA;JOSE JULIO FERREIRA;1;8;1;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;FERNAO DIAS;RUA;JOSE MOURAO;2;6;5;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;FERNAO DIAS;RUA;JOSE SERGIO DE PAULA;1;7;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;FERNAO DIAS;RUA;MARIA FERREIRA DA SILVA;1;8;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;FERNAO DIAS;RUA;MARIETA MELO DE AZEVEDO;1;3;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;FERNAO DIAS;RUA;PAULISTA;1;5;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;FERNAO DIAS;RUA;QUELUZITA;5;4;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;FERNAO DIAS;RUA;SANTO ALBERTO;1;4;1;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;ALAMEDA;UM;2;5;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;AVENIDA;JOSEFINO GONCALVES DA SILVA;3;5;4;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RODOVIA;ANEL RODOVIARIO;5;7;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RODOVIA;MG05;10;3;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;ABILIO ALVES DOS SANTOS;2;5;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;ACACIO CORREIA DOLABELA;2;2;5;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;ADALBERTO BISPO DOS REIS;2;7;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;AGENOR DE ABREU;1;5;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;ALBERTO FERREIRA FONTES;1;2;7;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;ALZIRA FARAH;2;9;3;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;ANA HORTA;4;2;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;ANA VENUTE SOARES;1;4;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;ARACY DE ALMEIDA;2;6;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;ASA BRANCA;2;9;5;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;CANARIO;7;7;5;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;CANARIO BELGA;1;4;7;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;CUCO;1;2;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;DOUTOR AGILIO MONTEIRO;3;3;6;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;EMANUEL DE PAULA MONTEIRO;1;1;7;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;GANSO;1;1;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;GENERAL ZERBINE;1;4;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;GERALDO FERNANDES ROSA;3;8;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;GRAVETEIRO;1;7;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;GUARA;2;8;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;GUAXE;1;8;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;ILIDIA PAULINA CRUZ;1;2;4;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;INHAMBU;1;7;5;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;JOAQUIM CARLOS MACIEL;3;7;6;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;JOSE APOLINARIO ABREU;1;4;7;2
